Checkin service,Departure/Arrival time convenient,Age,Flight Distance,Class_dummy_Eco,Type of Travel_dummy_Personal Travel,Customer Type_dummy_disloyal Customer,Class_dummy_Eco Plus,satisfaction
5,4,14,2516,1,1,0,0,0
3,4,51,952,0,1,0,0,1
5,3,42,951,1,1,0,0,1
3,2,68,952,1,1,0,0,1
1,4,70,2050,1,1,0,0,0
1,4,60,2252,1,1,0,0,0
4,2,24,1956,1,1,0,0,1
4,2,26,2050,1,1,0,0,1
3,1,39,1957,1,1,0,0,1
1,4,64,2146,1,1,0,0,0
4,2,20,2164,1,1,0,0,1
4,4,63,2347,1,1,0,0,0
3,3,41,2006,1,1,0,0,1
4,4,29,2519,1,1,0,0,0
5,3,15,2399,1,1,0,0,1
5,4,50,2548,1,1,0,0,0
4,1,57,915,1,1,0,0,1
1,4,17,2295,1,1,0,0,0
3,4,34,2359,0,1,0,1,0
5,2,17,2253,1,1,0,0,1
3,3,66,926,1,1,0,0,1
2,4,34,2391,1,1,0,0,0
5,3,63,904,1,1,0,0,1
5,3,33,1981,1,1,0,0,1
3,4,27,2635,1,1,0,0,0
4,4,26,2236,1,1,0,0,0
5,1,54,875,0,1,0,1,1
3,4,70,900,1,1,0,0,1
3,2,20,2214,1,1,0,0,1
5,4,46,1986,1,1,0,0,0
4,4,49,2284,1,1,0,0,0
4,4,31,2107,1,1,0,0,0
3,4,42,2276,1,1,0,0,0
4,4,13,1795,1,1,0,0,0
3,4,63,2590,1,1,0,0,0
3,4,58,2269,0,1,0,1,0
5,3,10,2287,1,1,0,0,1
3,2,27,1794,1,1,0,0,1
3,2,27,1833,1,1,0,0,1
5,4,47,842,0,1,0,0,1
4,3,63,859,1,1,0,0,1
1,5,31,2139,1,1,0,0,1
5,4,9,1724,1,1,0,0,1
3,4,25,2533,1,1,0,0,0
2,4,23,2583,1,1,0,0,0
3,4,30,2149,1,1,0,0,0
1,4,7,1878,1,1,0,0,0
1,1,53,830,0,1,0,1,1
3,4,44,2364,1,1,0,0,0
3,4,12,1934,1,1,0,0,0
3,5,10,2272,1,1,0,0,1
5,4,47,2177,1,1,0,0,0
5,2,13,2077,1,1,0,0,1
5,4,64,2010,1,1,0,0,0
2,4,60,1816,1,1,0,0,0
4,4,56,2464,1,1,0,0,0
5,4,39,1782,0,1,0,1,0
3,3,58,779,1,1,0,0,1
3,2,54,762,1,1,0,0,1
5,3,11,1802,0,1,0,1,1
3,2,40,1918,1,1,0,0,1
4,2,24,2014,1,1,0,0,1
3,4,45,2113,1,1,0,0,0
3,5,37,2359,1,1,0,0,1
4,4,40,1738,1,1,0,0,0
4,4,21,1494,1,1,0,0,0
3,1,20,2197,0,1,0,1,1
4,4,38,1796,1,1,0,0,1
4,4,28,2016,0,1,0,1,0
1,4,68,1728,1,1,0,0,0
4,5,24,1724,1,1,0,0,1
5,1,40,1647,1,1,0,0,1
2,4,46,2682,0,1,0,1,0
4,4,10,1634,1,1,0,0,0
5,5,21,1753,0,1,0,0,1
2,4,30,1730,1,1,0,0,0
2,4,12,1587,1,1,0,0,0
3,2,59,734,1,1,0,0,1
5,2,31,1901,1,1,0,0,1
2,4,24,2452,1,1,0,0,1
3,4,49,2131,1,1,0,0,0
3,4,21,2241,1,1,0,0,0
3,4,47,1656,1,1,0,0,0
4,4,12,1893,1,1,0,0,0
1,3,39,2287,1,1,0,0,1
5,4,30,1951,0,1,0,1,0
4,4,50,2070,1,1,0,0,0
1,1,56,694,1,1,0,0,1
4,5,23,1718,1,1,0,0,1
2,3,67,688,1,1,0,0,1
3,4,21,2586,1,1,0,0,0
4,4,42,672,0,1,0,0,1
3,2,17,2130,1,1,0,0,1
5,4,61,1828,1,1,0,0,0
3,3,20,2209,1,1,0,0,1
3,3,14,1638,1,1,0,0,1
3,5,32,1370,1,1,0,0,1
5,4,65,1749,1,1,0,0,0
4,2,7,1917,1,1,0,0,1
4,4,37,2121,1,1,0,0,0
5,4,44,1369,1,1,0,0,0
3,4,53,2236,1,1,0,0,0
2,2,25,2146,1,1,0,0,1
4,4,37,1553,1,1,0,0,0
4,4,46,2241,1,1,0,0,0
4,4,38,672,0,1,0,0,0
5,3,68,648,1,1,0,0,1
3,4,7,2027,1,1,0,0,0
4,4,35,2151,1,1,0,0,0
5,4,29,2092,1,1,0,0,0
4,4,21,1635,1,1,0,0,0
4,4,42,1658,1,1,0,0,0
2,4,46,1783,1,1,0,0,0
3,4,34,2529,1,1,0,0,0
3,4,65,1953,1,1,0,0,0
4,4,22,1546,1,1,0,0,0
4,4,29,1788,1,1,0,0,0
3,1,31,1836,1,1,0,0,1
1,4,66,2230,0,1,0,1,0
2,1,18,1734,1,1,0,0,1
3,4,19,1884,1,1,0,0,0
3,4,70,1968,1,1,0,0,0
1,5,25,1440,1,1,0,0,1
1,4,28,1982,1,1,0,0,0
1,4,22,1831,1,1,0,0,0
3,4,10,1572,0,1,0,1,1
5,4,51,642,1,1,0,0,1
4,4,62,2315,1,1,0,0,0
3,5,22,2042,1,1,0,0,1
5,5,43,633,1,1,0,0,1
4,5,65,616,0,1,0,0,1
5,5,63,635,1,1,0,0,1
4,1,26,1757,1,1,0,0,1
5,4,20,2176,0,1,0,1,0
3,4,49,636,1,1,0,0,1
2,4,43,2305,1,1,0,0,0
3,4,47,617,0,1,0,0,0
5,4,25,2132,1,1,0,0,0
5,5,33,2102,1,1,0,0,1
3,4,65,2018,1,1,0,0,0
3,3,14,2045,1,1,0,0,1
5,4,28,2179,1,1,0,0,0
5,3,16,2326,1,1,0,0,1
5,4,54,2035,1,1,0,0,0
2,1,17,1727,1,1,0,0,1
3,3,21,1576,1,1,0,0,1
1,4,20,1536,1,1,0,0,0
4,4,49,2299,1,1,0,0,0
1,4,52,1730,1,1,0,0,0
2,3,67,601,0,1,0,1,1
3,5,70,570,1,1,0,0,1
3,4,9,1669,1,1,0,0,0
1,4,37,1702,1,1,0,0,0
4,4,67,2188,1,1,0,0,0
5,4,8,1536,0,1,0,0,1
2,4,45,1788,1,1,0,0,0
3,2,70,549,1,1,0,0,1
3,4,70,548,1,1,0,0,1
4,2,55,549,0,1,0,1,1
2,4,29,1731,1,1,0,0,0
5,3,33,1876,1,1,0,0,1
4,4,33,1571,1,1,0,0,0
1,1,14,1480,0,1,0,1,1
5,2,63,527,1,1,0,0,1
4,2,48,543,1,1,0,0,1
5,4,53,1751,1,1,0,0,0
5,4,50,2079,1,1,0,0,0
4,4,30,2219,1,1,0,0,0
5,3,14,1382,1,1,0,0,1
4,1,26,1775,1,1,0,0,1
2,2,14,1630,0,1,0,1,1
3,3,33,1774,1,1,0,0,1
2,4,63,1774,1,1,0,0,0
3,4,54,1862,1,1,0,0,0
1,4,12,1543,1,1,0,0,0
4,4,8,2439,1,1,0,0,0
3,4,15,1756,1,1,0,0,0
2,1,25,2137,0,1,0,0,1
3,5,29,1454,0,1,0,1,1
5,2,47,466,1,1,0,0,1
3,4,40,1870,1,1,0,0,0
5,4,35,1888,1,1,0,0,1
4,4,58,1480,1,1,0,0,0
5,4,47,1289,1,1,0,0,0
3,2,19,1935,1,1,0,0,1
5,4,34,1544,1,1,0,0,0
4,5,58,444,0,1,0,1,1
4,3,7,1978,0,1,0,1,1
2,4,68,451,0,1,0,0,0
1,4,46,1654,1,1,0,0,0
2,4,69,1172,1,1,0,0,0
4,4,59,1426,1,1,0,0,0
3,2,12,1853,1,1,0,0,1
1,4,50,1928,1,1,0,0,0
3,4,65,2373,1,1,0,0,0
5,2,17,1651,1,1,0,0,1
3,2,33,2118,1,1,0,0,1
4,2,15,1155,1,1,0,0,1
2,4,66,1838,0,1,0,1,0
5,1,25,1732,1,1,0,0,1
4,5,26,1515,1,1,0,0,1
3,4,45,1253,1,1,0,0,0
5,4,25,1978,1,1,0,0,0
5,2,66,416,0,1,0,1,1
4,3,60,436,1,1,0,0,1
3,3,10,1169,0,1,0,1,1
4,2,30,1521,0,1,0,0,1
5,4,62,1944,1,1,0,0,0
3,1,21,2033,1,1,0,0,1
3,4,43,441,0,1,0,0,0
3,4,66,1335,1,1,0,0,0
2,4,46,403,1,1,0,0,1
5,4,20,1541,1,1,0,0,0
3,4,32,2272,1,1,0,0,1
3,3,35,1744,0,1,0,1,1
1,4,69,438,0,1,0,0,0
1,4,45,1607,1,1,0,0,0
4,4,37,1873,0,1,0,1,0
5,3,67,398,1,1,0,0,1
4,4,66,404,1,1,0,0,1
1,2,34,1521,1,1,0,0,1
4,3,33,2094,1,1,0,0,1
3,2,42,414,0,1,0,1,1
4,5,30,1367,1,1,0,0,1
4,5,9,2267,1,1,0,0,1
4,4,32,1872,1,1,0,0,0
1,4,45,1363,1,1,0,0,0
4,3,43,415,1,1,0,0,1
3,5,65,382,1,1,0,0,1
1,1,36,1980,1,1,0,0,1
4,3,17,1865,1,1,0,0,1
4,4,50,1257,1,1,0,0,0
5,4,58,1801,1,1,0,0,0
5,4,47,1816,1,1,0,0,0
4,4,46,1851,1,1,0,0,0
4,2,24,1369,1,1,0,0,1
4,4,52,1993,1,1,0,0,0
5,4,45,1334,1,1,0,0,0
1,3,49,355,1,1,0,0,1
5,2,33,1609,1,1,0,0,1
5,4,35,361,0,1,0,0,0
3,4,55,1716,1,1,0,0,0
3,5,25,1522,1,1,0,0,1
5,2,8,1580,1,1,0,0,1
4,4,38,381,0,1,0,0,0
4,4,10,1092,0,1,0,0,0
3,4,27,1456,1,1,0,0,0
2,4,69,1150,1,1,0,0,0
3,4,25,1374,1,1,0,0,1
5,2,53,382,1,1,0,0,1
3,4,69,338,1,1,0,0,1
4,4,15,1474,1,1,0,0,0
3,4,35,1230,1,1,0,0,0
3,4,43,1195,1,1,0,0,0
1,4,56,1356,1,1,0,0,0
1,4,40,1326,1,1,0,0,0
5,1,61,325,1,1,0,0,1
4,4,45,321,0,1,0,0,0
1,4,10,1418,1,1,0,0,0
3,4,70,1587,0,1,0,1,0
4,4,55,1186,1,1,0,0,0
4,4,49,355,0,1,0,0,1
4,2,63,353,0,1,0,0,1
2,4,55,1665,1,1,0,0,0
4,4,53,1125,1,1,0,0,0
3,5,33,338,0,1,0,0,1
5,4,54,1791,1,1,0,0,0
4,2,57,332,1,1,0,0,1
4,4,46,325,0,1,0,1,1
5,4,39,1426,1,1,0,0,0
5,5,61,330,1,1,0,0,1
1,4,12,1466,0,1,0,1,0
5,4,60,2034,1,1,0,0,0
3,4,19,1735,1,1,0,0,0
3,4,64,1199,1,1,0,0,0
4,2,61,285,0,1,0,0,1
1,4,23,1198,1,1,0,0,0
4,4,45,1594,1,1,0,0,0
1,2,20,1924,1,1,0,0,1
1,2,45,278,1,1,0,0,1
4,4,45,1474,1,1,0,0,0
1,4,40,1465,1,1,0,0,0
2,4,21,1502,0,1,0,1,0
2,4,37,1425,1,1,0,0,0
5,4,57,1587,1,1,0,0,0
3,4,41,1250,1,1,0,0,0
3,4,24,1560,1,1,0,0,0
3,4,11,2054,1,1,0,0,0
3,4,15,1360,1,1,0,0,0
5,4,52,1538,1,1,0,0,0
3,2,11,1411,0,1,0,1,1
4,5,26,1263,1,1,0,0,1
3,1,8,1692,1,1,0,0,1
4,5,8,2068,1,1,0,0,1
3,4,36,1454,1,1,0,0,0
3,4,45,1575,1,1,0,0,0
5,4,67,271,1,1,0,0,1
3,4,63,274,1,1,0,0,1
3,4,47,1203,1,1,0,0,0
5,4,31,1881,0,1,0,1,1
5,4,53,229,0,1,0,0,0
4,1,52,273,1,1,0,0,1
3,4,23,1045,1,1,0,0,0
3,4,63,2086,1,1,0,0,0
3,1,47,248,1,1,0,0,1
2,2,59,249,1,1,0,0,1
3,2,31,1868,1,1,0,0,1
5,2,38,1679,1,1,0,0,1
1,4,28,1802,1,1,0,0,0
4,5,55,208,1,1,0,0,1
1,4,25,1063,1,1,0,0,0
2,2,32,1432,1,1,0,0,1
2,4,17,2110,1,1,0,0,0
4,1,42,207,1,1,0,0,1
4,3,34,970,1,1,0,0,1
3,1,35,1264,1,1,0,0,1
3,2,52,97,1,1,0,0,1
4,4,15,1101,1,1,0,0,0
5,4,28,1783,1,1,0,0,0
1,4,59,1995,1,1,0,0,0
5,4,54,1862,1,1,0,0,0
4,4,67,207,0,1,0,0,0
2,4,50,235,1,1,0,0,1
5,2,50,98,1,1,0,0,1
3,3,12,2064,1,1,0,0,1
5,4,25,1610,1,1,0,0,1
5,2,17,1918,1,1,0,0,1
4,4,58,1348,1,1,0,0,0
5,4,48,1304,1,1,0,0,0
5,4,66,1259,1,1,0,0,0
4,4,8,1639,1,1,0,0,0
3,3,30,1638,1,1,0,0,1
3,4,32,957,1,1,0,0,0
5,4,50,1261,0,1,0,1,0
3,4,47,1287,1,1,0,0,0
5,1,12,1925,0,1,0,0,1
2,4,33,985,1,1,0,0,0
4,4,35,1153,0,1,0,1,1
1,4,14,1279,0,1,0,1,0
1,1,62,69,1,1,0,0,1
5,2,51,123,1,1,0,0,1
5,4,40,1185,1,1,0,0,0
3,4,58,1748,1,1,0,0,0
4,4,18,1250,1,1,0,0,0
3,1,47,131,0,1,0,1,1
1,3,44,323,1,1,0,0,1
3,3,60,100,1,1,0,0,1
4,4,49,1011,1,1,0,0,0
3,4,15,978,1,1,0,0,0
4,4,44,4092,1,1,0,0,0
3,5,37,4282,1,1,0,0,1
2,2,33,4267,1,1,0,0,1
4,4,57,3630,1,1,0,0,0
3,4,14,4137,1,1,0,0,1
4,4,50,3499,1,1,0,0,0
5,4,33,3361,0,1,0,1,0
4,4,46,2198,1,1,0,0,1
3,4,64,3214,1,1,0,0,0
5,2,68,1940,1,1,0,0,1
5,4,54,2711,1,1,0,0,0
5,1,63,1756,1,1,0,0,1
5,4,44,1728,1,1,0,0,1
5,4,17,2864,1,1,0,0,1
5,5,58,1600,1,1,0,0,1
3,4,7,3168,1,1,0,0,0
3,4,17,2198,1,1,0,0,0
2,1,35,2748,1,1,0,0,1
3,4,36,3067,1,1,0,0,1
4,4,15,3237,1,1,0,0,0
4,2,70,1526,1,1,0,0,1
4,4,15,2747,1,1,0,0,0
4,5,23,2426,1,1,0,0,1
5,4,43,1445,0,1,0,0,1
3,1,63,1447,1,1,0,0,1
3,4,42,2254,1,1,0,0,0
5,4,33,2569,1,1,0,0,0
3,4,46,2252,1,1,0,0,0
5,5,21,2983,1,1,0,0,1
3,4,49,2309,1,1,0,0,0
3,4,48,2122,1,1,0,0,0
4,3,55,1144,1,1,0,0,1
4,4,19,2681,1,1,0,0,0
4,4,62,2809,1,1,0,0,0
5,4,69,2752,1,1,0,0,0
5,4,12,2461,0,1,0,1,0
3,4,52,2613,1,1,0,0,0
5,4,55,1856,1,1,0,0,0
5,4,29,2026,1,1,0,0,0
3,5,59,1044,1,1,0,0,1
4,2,32,2078,1,1,0,0,1
4,3,19,2155,1,1,0,0,1
5,4,58,1853,1,1,0,0,0
5,4,13,2058,1,1,0,0,0
5,3,61,1035,1,1,0,0,1
5,3,58,985,1,1,0,0,1
5,4,52,1927,1,1,0,0,0
5,1,49,995,1,1,0,0,1
3,4,56,2044,1,1,0,0,0
3,4,67,2197,1,1,0,0,0
4,4,70,2197,1,1,0,0,0
5,4,34,2086,1,1,0,0,0
4,4,31,2681,0,1,0,1,0
4,1,51,950,1,1,0,0,1
3,4,59,2625,1,1,0,0,0
4,4,56,946,1,1,0,0,1
3,2,35,1663,1,1,0,0,1
1,2,13,2548,0,1,0,1,1
1,4,68,2343,1,1,0,0,0
3,4,25,2188,0,1,0,1,0
2,3,41,1760,1,1,0,0,1
4,4,41,2610,1,1,0,0,0
4,4,48,2113,1,1,0,0,0
2,4,55,2172,1,1,0,0,0
3,3,41,2706,1,1,0,0,1
4,2,39,2276,1,1,0,0,1
5,4,62,2498,1,1,0,0,0
3,4,25,2181,1,1,0,0,0
5,3,21,1925,1,1,0,0,1
4,4,63,2171,1,1,0,0,0
2,4,13,1820,0,1,0,0,0
4,4,33,2157,1,1,0,0,0
5,2,35,2677,1,1,0,0,1
5,4,26,1907,1,1,0,0,0
1,3,27,2091,1,1,0,0,1
3,4,27,2529,1,1,0,0,0
4,4,8,2199,1,1,0,0,0
4,4,54,779,0,1,0,0,0
3,4,40,2191,1,1,0,0,0
3,4,14,1472,1,1,0,0,1
4,1,67,787,1,1,0,0,1
4,4,12,1895,1,1,0,0,0
3,4,59,1993,1,1,0,0,0
4,5,48,731,1,1,0,0,1
3,4,27,1740,1,1,0,0,0
4,3,48,708,1,1,0,0,1
5,2,47,707,1,1,0,0,1
4,4,37,1664,1,1,0,0,0
3,4,33,2136,1,1,0,0,0
3,2,19,1751,1,1,0,0,1
4,4,54,2227,1,1,0,0,0
3,5,67,712,1,1,0,0,1
1,4,33,1353,1,1,0,0,0
4,4,48,680,1,1,0,0,1
3,4,7,1974,1,1,0,0,1
3,1,11,2201,1,1,0,0,1
2,4,40,2042,1,1,0,0,0
5,2,58,648,1,1,0,0,1
5,4,67,2046,1,1,0,0,0
5,4,22,2318,1,1,0,0,0
4,4,17,2511,1,1,0,0,0
5,4,45,612,0,1,0,1,1
5,4,47,1840,1,1,0,0,0
3,2,40,1766,1,1,0,0,1
5,4,65,1972,1,1,0,0,0
1,4,44,1610,1,1,0,0,0
5,4,65,625,1,1,0,0,1
5,4,10,1879,1,1,0,0,0
5,2,67,604,1,1,0,0,1
3,4,65,2038,1,1,0,0,0
4,1,58,598,0,1,0,1,1
5,4,29,1578,1,1,0,0,0
4,4,51,1698,1,1,0,0,0
5,2,64,576,1,1,0,0,1
3,4,35,1989,1,1,0,0,0
1,5,53,567,1,1,0,0,1
3,4,70,1662,1,1,0,0,0
4,1,58,592,1,1,0,0,1
4,5,70,547,1,1,0,0,1
4,4,15,2202,1,1,0,0,1
5,4,60,1587,1,1,0,0,0
4,5,37,1625,1,1,0,0,1
2,4,29,2221,1,1,0,0,0
3,3,42,520,1,1,0,0,1
4,4,7,2179,1,1,0,0,0
5,4,51,1606,1,1,0,0,0
3,4,26,1926,0,1,0,0,0
3,4,53,2112,1,1,0,0,0
5,3,16,1978,0,1,0,1,1
3,4,21,1471,0,1,0,0,0
3,4,17,1435,1,1,0,0,0
5,4,15,1556,1,1,0,0,0
5,1,17,1811,1,1,0,0,1
4,3,34,443,0,1,0,0,1
4,5,20,1673,1,1,0,0,1
4,4,21,1316,1,1,0,0,0
3,5,60,410,1,1,0,0,1
4,4,35,1527,1,1,0,0,0
4,1,13,1354,1,1,0,0,1
4,5,20,1393,1,1,0,0,1
1,3,23,1705,1,1,0,0,1
4,4,18,1338,1,1,0,0,0
3,4,29,1505,1,1,0,0,0
4,4,25,2123,1,1,0,0,0
3,4,33,1380,1,1,0,0,0
4,4,52,400,0,1,0,0,0
3,4,51,385,0,1,0,1,1
4,4,60,1718,1,1,0,0,0
4,4,16,1480,1,1,0,0,0
5,4,37,1779,1,1,0,0,0
5,1,8,1175,1,1,0,0,1
5,4,46,1810,1,1,0,0,0
1,3,42,316,1,1,0,0,1
1,4,60,335,1,1,0,0,1
5,3,27,1358,1,1,0,0,1
5,3,35,1417,0,1,0,1,1
3,5,61,294,1,1,0,0,1
4,4,67,1622,1,1,0,0,0
4,4,8,1134,1,1,0,0,0
5,4,26,1575,1,1,0,0,1
4,4,24,1446,1,1,0,0,0
5,5,10,1334,1,1,0,0,1
4,4,18,1373,1,1,0,0,0
4,4,34,2167,1,1,0,0,0
4,1,60,259,1,1,0,0,1
4,4,50,1579,1,1,0,0,0
4,4,28,2025,1,1,0,0,0
5,2,16,1097,1,1,0,0,1
5,5,40,1478,1,1,0,0,1
3,5,26,1401,1,1,0,0,1
3,4,18,1259,0,1,0,1,0
4,4,37,1276,0,1,0,1,0
3,1,11,1741,1,1,0,0,1
5,4,19,1389,1,1,0,0,0
5,4,12,1275,0,1,0,1,0
3,2,68,93,1,1,0,0,1
2,4,7,2065,1,1,0,0,0
3,4,33,1319,1,1,0,0,1
1,2,62,73,0,1,0,0,1
3,2,34,1530,1,1,0,0,1
4,4,64,121,1,1,0,0,1
4,5,61,118,1,1,0,0,1
1,4,49,1835,1,1,0,0,0
5,4,20,1171,1,1,0,0,0
3,4,8,1676,1,1,0,0,0
3,4,52,1712,1,1,0,0,0
3,3,29,4194,1,1,0,0,1
5,4,65,3698,1,1,0,0,0
2,2,23,3607,1,1,0,0,1
2,3,70,1879,0,1,0,1,1
3,4,23,2401,1,1,0,0,0
4,4,15,3026,1,1,0,0,0
4,4,69,925,1,1,0,0,1
3,4,51,911,0,1,0,0,1
5,2,36,2334,1,1,0,0,1
4,3,30,2524,1,1,0,0,1
4,4,63,2497,1,1,0,0,0
5,4,31,2160,0,1,0,0,0
3,4,39,1993,1,1,0,0,0
5,3,37,1611,1,1,0,0,1
4,4,30,2151,1,1,0,0,0
5,5,23,1917,0,1,0,0,1
5,3,46,448,1,1,0,0,1
4,3,48,476,1,1,0,0,1
5,4,68,1844,0,1,0,1,0
5,5,46,407,1,1,0,0,1
4,4,10,1539,0,1,0,1,0
5,4,42,3377,1,1,0,0,0
4,4,53,1746,0,1,0,0,0
5,4,9,3075,1,1,0,0,0
4,2,34,2605,1,1,0,0,1
4,4,22,2506,1,1,0,0,1
3,4,62,1351,1,1,0,0,1
5,5,50,1324,0,1,0,1,1
4,3,48,1070,0,1,0,0,1
2,4,60,2571,1,1,0,0,0
4,4,23,1921,1,1,0,0,0
3,4,47,2478,1,1,0,0,0
4,2,42,997,0,1,0,1,1
5,4,69,879,1,1,0,0,1
1,2,50,778,1,1,0,0,1
4,4,53,1796,1,1,0,0,0
4,4,7,2350,1,1,0,0,0
3,1,65,569,1,1,0,0,1
4,4,29,1747,1,1,0,0,0
4,5,70,449,1,1,0,0,1
5,2,42,482,1,1,0,0,1
4,4,18,1441,1,1,0,0,0
5,4,59,4374,1,1,0,0,0
5,2,35,3088,1,1,0,0,1
1,4,59,3598,1,1,0,0,0
3,5,40,3141,1,1,0,0,1
3,4,63,3112,1,1,0,0,0
3,5,9,2593,1,1,0,0,1
4,3,65,1481,1,1,0,0,1
1,4,55,2638,1,1,0,0,0
4,4,61,2696,1,1,0,0,0
3,4,31,2698,0,1,0,0,0
5,5,70,1231,0,1,0,1,1
3,4,63,2418,0,1,0,1,0
2,4,40,2886,1,1,0,0,0
4,2,44,1058,1,1,0,0,1
3,4,40,2192,1,1,0,0,0
5,4,39,2727,1,1,0,0,0
4,4,52,2266,1,1,0,0,0
2,4,38,2217,0,1,0,1,0
5,4,70,2156,1,1,0,0,0
4,4,10,2525,1,1,0,0,0
3,4,47,2319,1,1,0,0,0
3,4,37,2406,1,1,0,0,1
5,3,63,918,1,1,0,0,1
4,5,11,2354,1,1,0,0,1
3,3,20,2017,1,1,0,0,1
3,2,20,2215,1,1,0,0,1
3,4,19,2262,1,1,0,0,0
3,1,12,2067,1,1,0,0,1
3,4,21,1960,0,1,0,0,1
3,2,15,1841,1,1,0,0,1
2,4,33,2355,0,1,0,1,0
5,4,27,1584,1,1,0,0,0
1,1,30,2119,1,1,0,0,1
1,3,27,2051,1,1,0,0,1
3,1,33,2097,1,1,0,0,1
4,3,45,539,1,1,0,0,1
3,1,7,1580,1,1,0,0,1
3,4,28,2044,1,1,0,0,0
3,4,65,454,0,1,0,1,1
5,4,38,428,0,1,0,0,1
5,4,60,402,1,1,0,0,1
2,4,64,1673,1,1,0,0,0
3,3,36,1583,1,1,0,0,1
3,4,25,1698,0,1,0,1,0
4,1,50,375,0,1,0,0,1
3,4,32,1955,1,1,0,0,0
5,4,54,2615,0,1,0,0,0
4,4,36,3588,1,1,0,0,0
3,4,43,2521,1,1,0,0,0
5,4,24,3354,1,1,0,0,1
3,4,21,2267,1,1,0,0,0
4,1,30,2209,0,1,0,1,1
3,2,65,1154,0,1,0,0,1
5,5,34,2720,1,1,0,0,1
3,4,65,2306,1,1,0,0,0
4,4,37,2052,0,1,0,1,0
2,4,53,2629,1,1,0,0,0
5,4,40,1849,0,1,0,1,0
3,4,25,2811,0,1,0,0,0
3,4,52,2248,1,1,0,0,0
2,1,8,2131,0,1,0,1,1
4,4,8,2630,0,1,0,1,0
3,3,16,2264,1,1,0,0,1
5,4,21,2483,1,1,0,0,0
3,5,60,907,1,1,0,0,1
3,4,57,836,1,1,0,0,1
4,1,36,2039,1,1,0,0,1
4,2,21,2044,1,1,0,0,1
4,4,25,1985,1,1,0,0,0
2,4,51,1973,1,1,0,0,0
4,5,39,2258,1,1,0,0,1
4,3,59,690,1,1,0,0,1
2,4,21,1938,0,1,0,1,0
3,4,36,2161,1,1,0,0,0
2,2,62,592,1,1,0,0,1
3,2,45,472,1,1,0,0,1
3,4,30,1542,1,1,0,0,0
3,1,33,1511,1,1,0,0,1
5,4,48,1580,1,1,0,0,0
2,4,17,1893,1,1,0,0,0
3,4,56,1567,1,1,0,0,0
5,2,37,1705,1,1,0,0,1
2,2,7,1804,1,1,0,0,1
5,4,40,2007,1,1,0,0,0
4,4,12,1938,1,1,0,0,0
4,4,54,3521,1,1,0,0,0
5,4,27,3066,1,1,0,0,0
2,1,53,1120,1,1,0,0,1
4,2,22,2222,1,1,0,0,1
3,4,58,2058,1,1,0,0,0
4,4,27,1847,1,1,0,0,0
4,2,27,2083,1,1,0,0,1
4,4,43,2583,1,1,0,0,0
4,4,47,2520,1,1,0,0,0
4,4,61,2314,0,1,0,1,0
2,5,42,420,0,1,0,1,1
3,1,34,2141,1,1,0,0,1
4,4,35,1405,0,1,0,1,0
3,2,48,539,1,1,0,0,1
4,3,55,570,1,1,0,0,1
4,4,23,1812,1,1,0,0,0
2,4,63,1426,1,1,0,0,0
4,4,39,2020,1,1,0,0,0
3,3,44,583,0,1,0,1,1
3,2,70,474,1,1,0,0,1
3,4,37,2409,1,1,0,0,0
5,4,51,1689,1,1,0,0,0
4,1,67,443,1,1,0,0,1
3,3,68,465,0,1,0,1,1
4,4,21,2004,1,1,0,0,0
4,1,46,381,1,1,0,0,1
5,2,43,362,1,1,0,0,1
1,4,68,350,0,1,0,0,0
4,4,26,1781,0,1,0,1,0
3,4,41,356,0,1,0,1,1
4,4,48,1656,0,1,0,1,0
4,1,41,1758,1,1,0,0,1
5,5,33,1505,1,1,0,0,1
5,4,25,1379,1,1,0,0,0
5,4,52,424,1,1,0,0,1
3,4,27,1037,1,1,0,0,0
5,4,31,2166,1,1,0,0,0
4,4,19,1345,1,1,0,0,1
4,4,50,2217,1,1,0,0,0
3,4,24,1847,0,1,0,1,0
4,4,33,1981,1,1,0,0,1
4,4,17,2080,1,1,0,0,0
4,3,52,556,1,1,0,0,1
3,1,24,1452,1,1,0,0,1
5,4,18,2064,1,1,0,0,0
3,4,11,2099,1,1,0,0,0
4,4,47,1607,1,1,0,0,0
3,1,38,1632,1,1,0,0,1
4,1,44,566,1,1,0,0,1
3,4,9,2419,1,1,0,0,0
1,4,29,1831,1,1,0,0,0
5,4,66,1563,1,1,0,0,0
4,4,56,1348,1,1,0,0,0
5,4,60,1695,1,1,0,0,0
5,2,63,569,1,1,0,0,1
2,4,65,2014,1,1,0,0,0
2,4,11,2114,1,1,0,0,0
2,4,39,1528,1,1,0,0,0
3,4,59,1127,1,1,0,0,0
4,4,16,1463,1,1,0,0,0
4,4,33,1475,1,1,0,0,0
3,4,19,1360,1,1,0,0,0
5,4,51,1392,1,1,0,0,0
3,4,47,1965,0,1,0,1,0
5,4,66,540,1,1,0,0,1
3,4,53,472,1,1,0,0,1
1,4,51,2088,1,1,0,0,0
5,3,24,1814,0,1,0,1,1
3,3,66,286,1,1,0,0,1
4,4,11,1365,0,1,0,1,0
4,4,13,1262,1,1,0,0,0
4,1,49,409,1,1,0,0,1
3,4,22,2210,1,1,0,0,0
3,5,13,1872,1,1,0,0,1
5,4,10,2205,1,1,0,0,1
3,5,35,2425,1,1,0,0,1
3,4,54,1540,1,1,0,0,0
